round_id,hand_number,player_cards,dealer_cards,actions,bet_amount,final_result,blackjack,busted,strategy_used,bet_mode,true_count_prev_round,running_count_end,true_count_end,cards_remaining,decks_remaining
60,1,"Q,9,3","9,6,7","double,stand",20.0,lose,False,True,random-dfs,fixed,0.0,1.0,0.003,308,5.923
60,1,"Q,9,3","9,6,7",hit,10.0,lose,False,True,random-dfs,fixed,0.0,1.0,0.003,308,5.923
61,1,"3,7","6,K,7",stand,10.0,win,False,False,random-dfs,fixed,0.0,1.0,0.003,304,5.846
61,1,"3,7,7","6,K,3","double,stand",20.0,lose,False,False,random-dfs,fixed,0.0,2.0,0.006,304,5.846
61,1,"3,7,7,3,2","6,K,5","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,4.0,0.013,304,5.846
61,1,"3,7,7,3","6,K,2","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.0,3.0,0.01,304,5.846
61,1,"3,7,7","6,K,3","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.0,2.0,0.006,304,5.846
62,1,"7,3,Q,Q","2,5,6,3,3","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.171,4.0,0.013,300,5.769
62,1,"7,3,Q","2,5,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,0.171,1.0,0.003,300,5.769
62,1,"7,3","2,5,Q",stand,10.0,lose,False,False,random-dfs,fixed,0.171,2.0,0.006,300,5.769
62,1,"7,3,Q","2,5,Q","double,stand",20.0,win,False,False,random-dfs,fixed,0.171,1.0,0.003,300,5.769
63,1,"Q,Q,3","6,3,3,K","double,stand",20.0,lose,False,True,random-dfs,fixed,0.693,1.0,0.003,296,5.692
63,1,"Q,Q,3","6,3,3,K",hit,10.0,lose,False,True,random-dfs,fixed,0.693,1.0,0.003,296,5.692
63,1,"Q,Q","6,3,3,3,K",stand,10.0,win,False,False,random-dfs,fixed,0.693,1.0,0.003,296,5.692
64,1,"3,3,2","K,4,A,10","double,stand",20.0,win,False,False,random-dfs,fixed,0.703,1.0,0.003,292,5.615
64,1,"3,3,2,A,10","K,4,9","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.703,1.0,0.003,292,5.615
64,1,"3,3,2,A,10,9","K,4,A,J","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,0.703,-1.0,-0.003,292,5.615
64,1,"3,3,2,A","K,4,10","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.703,1.0,0.003,292,5.615
64,1,"3,3,2","K,4,A,10","hit,stand",10.0,win,False,False,random-dfs,fixed,0.703,1.0,0.003,292,5.615
64,1,"3,3","K,4,2,A",stand,10.0,lose,False,False,random-dfs,fixed,0.703,2.0,0.006,292,5.615
65,1,"2,A,A","10,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,1.068,-2.0,-0.006,288,5.538
65,1,"2,A,A,J,A,8","10,9","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,1.068,-4.0,-0.013,288,5.538
65,1,"2,A,A,J,A","10,9","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,1.068,-4.0,-0.013,288,5.538
65,1,"2,A,A,J","10,9","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,1.068,-3.0,-0.01,288,5.538
65,1,"2,A","10,9",stand,10.0,lose,False,False,random-dfs,fixed,1.068,-1.0,-0.003,288,5.538
65,1,"2,A,A","10,9","double,stand",20.0,lose,False,False,random-dfs,fixed,1.068,-2.0,-0.006,288,5.538
66,1,"A,J","A,8",stand,10.0,win,True,False,random-dfs,fixed,0.903,-3.0,-0.01,284,5.462
67,1,"Q,J","5,5,5,K",stand,10.0,win,False,False,random-dfs,fixed,0.366,0.0,0.0,280,5.385
67,1,"Q,J,5","5,5,K",hit,10.0,lose,False,True,random-dfs,fixed,0.366,0.0,0.0,280,5.385
67,1,"Q,J,5","5,5,K","double,stand",20.0,lose,False,True,random-dfs,fixed,0.366,0.0,0.0,280,5.385
68,1,"5,K,8","10,5,10",hit,10.0,lose,False,True,random-dfs,fixed,0.371,-1.0,-0.003,276,5.308
68,1,"5,K,8","10,5,10","double,stand",20.0,lose,False,True,random-dfs,fixed,0.371,-1.0,-0.003,276,5.308
68,1,"5,K","10,5,8",stand,10.0,win,False,False,random-dfs,fixed,0.371,0.0,0.0,276,5.308
69,1,"8,10","3,8,3,J",stand,10.0,win,False,False,random-dfs,fixed,0.377,0.0,0.0,272,5.231
69,1,"8,10,3","3,8,J","double,stand",20.0,push,False,False,random-dfs,fixed,0.377,0.0,0.0,272,5.231
69,1,"8,10,3","3,8,J","hit,stand",10.0,push,False,False,random-dfs,fixed,0.377,0.0,0.0,272,5.231
70,1,"3,J","J,5,7",stand,10.0,win,False,False,random-dfs,fixed,0.382,0.0,0.0,268,5.154
70,1,"3,J,7","J,5,A,3","hit,stand",10.0,win,False,False,random-dfs,fixed,0.382,0.0,0.0,268,5.154
70,1,"3,J,7,A","J,5,3","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.382,0.0,0.0,268,5.154
70,1,"3,J,7","J,5,A,3","double,stand",20.0,win,False,False,random-dfs,fixed,0.382,0.0,0.0,268,5.154
71,1,"7,A","3,A,2,Q,10",stand,10.0,win,False,False,random-dfs,fixed,0.388,-2.0,-0.006,264,5.077
71,1,"7,A,2,Q,10","3,A,K,8","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,0.388,-3.0,-0.01,264,5.077
71,1,"7,A,2,Q","3,A,10,K","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.388,-3.0,-0.01,264,5.077
71,1,"7,A,2","3,A,Q,10","hit,stand",10.0,win,False,False,random-dfs,fixed,0.388,-2.0,-0.006,264,5.077
71,1,"7,A,2","3,A,Q,10","double,stand",20.0,win,False,False,random-dfs,fixed,0.388,-2.0,-0.006,264,5.077
72,1,"2,Q,8,3","10,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.197,-1.0,-0.003,260,5.0
72,1,"2,Q,8","10,K","hit,stand",10.0,push,False,False,random-dfs,fixed,0.197,-2.0,-0.006,260,5.0
72,1,"2,Q,8","10,K","double,stand",20.0,push,False,False,random-dfs,fixed,0.197,-2.0,-0.006,260,5.0
72,1,"2,Q","10,K",stand,10.0,lose,False,False,random-dfs,fixed,0.197,-2.0,-0.006,260,5.0
73,1,"8,3","3,8,Q",stand,10.0,lose,False,False,random-dfs,fixed,-0.2,1.0,0.003,256,4.923
73,1,"8,3,Q","3,8,K","hit,stand",10.0,push,False,False,random-dfs,fixed,-0.2,0.0,0.0,256,4.923
73,1,"8,3,Q","3,8,K","double,stand",20.0,push,False,False,random-dfs,fixed,-0.2,0.0,0.0,256,4.923
74,1,"Q,K,10","8,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,0.203,-4.0,-0.013,252,4.846
74,1,"Q,K","8,Q",stand,10.0,win,False,False,random-dfs,fixed,0.203,-3.0,-0.01,252,4.846
74,1,"Q,K,10","8,Q",hit,10.0,lose,False,True,random-dfs,fixed,0.203,-4.0,-0.013,252,4.846
75,1,"10,K,7","J,K",hit,10.0,lose,False,True,random-dfs,fixed,-0.413,-4.0,-0.013,248,4.769
75,1,"10,K,7","J,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.413,-4.0,-0.013,248,4.769
75,1,"10,K","J,K",stand,10.0,push,False,False,random-dfs,fixed,-0.413,-4.0,-0.013,248,4.769
76,1,"7,K","J,8",stand,10.0,lose,False,False,random-dfs,fixed,-1.258,-2.0,-0.006,244,4.692
76,1,"7,K,3","J,8","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.258,-1.0,-0.003,244,4.692
76,1,"7,K,3,10","J,8","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.258,-2.0,-0.006,244,4.692
76,1,"7,K,3","J,8","double,stand",20.0,win,False,False,random-dfs,fixed,-1.258,-1.0,-0.003,244,4.692
77,1,"3,10","J,5,4",stand,10.0,lose,False,False,random-dfs,fixed,-1.705,1.0,0.003,240,4.615
77,1,"3,10,4,8","J,5,A,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.705,1.0,0.003,240,4.615
77,1,"3,10,4","J,5,8","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.705,1.0,0.003,240,4.615
77,1,"3,10,4","J,5,8","double,stand",20.0,win,False,False,random-dfs,fixed,-1.705,1.0,0.003,240,4.615
78,1,"4,8,A","A,5,8,6","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.733,1.0,0.003,236,4.538
78,1,"4,8,A,8","A,5,6,K","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.733,0.0,0.0,236,4.538
78,1,"4,8,A","A,5,8,6","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.733,1.0,0.003,236,4.538
78,1,"4,8","A,5,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.733,0.0,0.0,236,4.538
79,1,"A,8","6,K,6",stand,10.0,win,False,False,random-dfs,fixed,-1.542,0.0,0.0,232,4.462
79,1,"A,8,6","6,K,6","double,stand",20.0,win,False,False,random-dfs,fixed,-1.542,1.0,0.003,232,4.462
79,1,"A,8,6,6","6,K,2","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.542,2.0,0.006,232,4.462
79,1,"A,8,6","6,K,6","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.542,1.0,0.003,232,4.462
80,1,"6,6","2,K,K",stand,10.0,win,False,False,random-dfs,fixed,-1.793,1.0,0.003,228,4.385
80,1,"6,6,K","2,K,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.793,0.0,0.0,228,4.385
80,1,"6,6,K","2,K,Q",hit,10.0,lose,False,True,random-dfs,fixed,-1.793,0.0,0.0,228,4.385
81,1,"K,Q","7,Q",stand,10.0,win,False,False,random-dfs,fixed,-1.368,-3.0,-0.01,224,4.308
81,1,"K,Q,Q","7,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.368,-4.0,-0.013,224,4.308
81,1,"K,Q,Q","7,Q",hit,10.0,lose,False,True,random-dfs,fixed,-1.368,-4.0,-0.013,224,4.308
82,1,"Q,J","J,A",stand,10.0,lose,False,False,random-dfs,fixed,-2.089,-4.0,-0.013,220,4.231
82,1,"Q,J,3","J,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.089,-3.0,-0.01,220,4.231
82,1,"Q,J,3","J,A",hit,10.0,lose,False,True,random-dfs,fixed,-2.089,-3.0,-0.01,220,4.231
83,1,"3,4,4","4,K,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.073,4.0,0.013,216,4.154
83,1,"3,4,4,4,10","4,K,6","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.073,4.0,0.013,216,4.154
83,1,"3,4,4,4","4,K,10","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.073,3.0,0.01,216,4.154
83,1,"3,4","4,K,4",stand,10.0,lose,False,False,random-dfs,fixed,-3.073,3.0,0.01,216,4.154
83,1,"3,4,4","4,K,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.073,4.0,0.013,216,4.154
84,1,"4,4,J","10,6,2","hit,stand",10.0,push,False,False,random-dfs,fixed,-2.648,2.0,0.006,212,4.077
84,1,"4,4,J,2","10,6,4","hit,hit,stand",10.0,push,False,False,random-dfs,fixed,-2.648,3.0,0.01,212,4.077
84,1,"4,4,J,2,4","10,6,Q","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.648,2.0,0.006,212,4.077
84,1,"4,4","10,6,J",stand,10.0,win,False,False,random-dfs,fixed,-2.648,1.0,0.003,212,4.077
84,1,"4,4,J","10,6,2","double,stand",20.0,push,False,False,random-dfs,fixed,-2.648,2.0,0.006,212,4.077
85,1,"J,2","4,Q,Q",stand,10.0,win,False,False,random-dfs,fixed,-2.208,-1.0,-0.003,208,4.0
85,1,"J,2,Q","4,Q,2,3",hit,10.0,lose,False,True,random-dfs,fixed,-2.208,1.0,0.003,208,4.0
85,1,"J,2,Q","4,Q,2,3","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.208,1.0,0.003,208,4.0
86,1,"Q,2,A","3,10,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.25,0.0,0.0,204,3.923
86,1,"Q,2,A,4,9","3,10,K","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.25,-1.0,-0.003,204,3.923
86,1,"Q,2,A,4","3,10,9","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.25,0.0,0.0,204,3.923
86,1,"Q,2","3,10,A,4",stand,10.0,lose,False,False,random-dfs,fixed,-2.25,0.0,0.0,204,3.923
86,1,"Q,2,A","3,10,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.25,0.0,0.0,204,3.923
87,1,"A,4,7","9,K","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.294,-1.0,-0.003,200,3.846
87,1,"A,4,7,7,4","9,K","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.294,0.0,0.0,200,3.846
87,1,"A,4,7,7","9,K","hit,hit,stand",10.0,push,False,False,random-dfs,fixed,-2.294,-1.0,-0.003,200,3.846
87,1,"A,4,7","9,K","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.294,-1.0,-0.003,200,3.846
87,1,"A,4","9,K",stand,10.0,lose,False,False,random-dfs,fixed,-2.294,-1.0,-0.003,200,3.846
88,1,"7,7,9","4,J,4",hit,10.0,lose,False,True,random-dfs,fixed,-2.6,1.0,0.003,196,3.769
88,1,"7,7,9","4,J,4","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.6,1.0,0.003,196,3.769
88,1,"7,7","4,J,9",stand,10.0,win,False,False,random-dfs,fixed,-2.6,0.0,0.0,196,3.769
89,1,"9,4,4","2,A,6","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.653,3.0,0.01,192,3.692
89,1,"9,4","2,A,4",stand,10.0,lose,False,False,random-dfs,fixed,-2.653,2.0,0.006,192,3.692
89,1,"9,4,4","2,A,6","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.653,3.0,0.01,192,3.692
89,1,"9,4,4,6","2,A,10,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.653,1.0,0.003,192,3.692
90,1,"4,6","10,J",stand,10.0,lose,False,False,random-dfs,fixed,-2.438,0.0,0.0,188,3.615
90,1,"4,6,3,J","10,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.438,0.0,0.0,188,3.615
90,1,"4,6,3","10,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.438,1.0,0.003,188,3.615
90,1,"4,6,3","10,J","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.438,1.0,0.003,188,3.615
91,1,"3,J","J,K",stand,10.0,lose,False,False,random-dfs,fixed,-2.489,-2.0,-0.006,184,3.538
91,1,"3,J,J","J,K",hit,10.0,lose,False,True,random-dfs,fixed,-2.489,-3.0,-0.01,184,3.538
91,1,"3,J,J","J,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.489,-3.0,-0.01,184,3.538
92,1,"J,Q,7","4,9,6","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.109,0.0,0.0,180,3.462
92,1,"J,Q,7","4,9,6",hit,10.0,lose,False,True,random-dfs,fixed,-3.109,0.0,0.0,180,3.462
92,1,"J,Q","4,9,7",stand,10.0,push,False,False,random-dfs,fixed,-3.109,-1.0,-0.003,180,3.462
93,1,"7,6,5","8,7,9","double,stand",20.0,win,False,False,random-dfs,fixed,-3.467,2.0,0.006,176,3.385
93,1,"7,6,5,9","8,7,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.467,3.0,0.01,176,3.385
93,1,"7,6,5","8,7,9","hit,stand",10.0,win,False,False,random-dfs,fixed,-3.467,2.0,0.006,176,3.385
93,1,"7,6","8,7,5",stand,10.0,lose,False,False,random-dfs,fixed,-3.467,2.0,0.006,176,3.385
94,1,"5,9","5,A,2",stand,10.0,lose,False,False,random-dfs,fixed,-3.25,2.0,0.006,172,3.308
94,1,"5,9,2","5,A,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.25,3.0,0.01,172,3.308
94,1,"5,9,2","5,A,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.25,3.0,0.01,172,3.308
94,1,"5,9,2,4","5,A,3","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.25,4.0,0.013,172,3.308
94,1,"5,9,2,4,3","5,A,2","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.25,5.0,0.016,172,3.308
95,1,"2,4,7,2,3","3,2,4,Q","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.023,6.0,0.019,168,3.231
95,1,"2,4,7,2,3,4","3,2,Q,Q","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.023,5.0,0.016,168,3.231
95,1,"2,4,7,2","3,2,3,4,Q","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.023,6.0,0.019,168,3.231
95,1,"2,4,7","3,2,2,3,4,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-3.023,6.0,0.019,168,3.231
95,1,"2,4","3,2,7,2,3",stand,10.0,lose,False,False,random-dfs,fixed,-3.023,6.0,0.019,168,3.231
95,1,"2,4,7","3,2,2,3,4,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-3.023,6.0,0.019,168,3.231
96,1,"7,2","3,4,Q",stand,10.0,lose,False,False,random-dfs,fixed,-1.857,2.0,0.006,164,3.154
96,1,"7,2,Q","3,4,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.857,1.0,0.003,164,3.154
96,1,"7,2,Q,Q","3,4,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.857,0.0,0.0,164,3.154
96,1,"7,2,Q","3,4,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-1.857,1.0,0.003,164,3.154
97,1,"Q,Q","A,8",stand,10.0,win,False,False,random-dfs,fixed,-0.951,-3.0,-0.01,160,3.077
97,1,"Q,Q,7","A,8",hit,10.0,lose,False,True,random-dfs,fixed,-0.951,-3.0,-0.01,160,3.077
97,1,"Q,Q,7","A,8","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.951,-3.0,-0.01,160,3.077
98,1,"7,6,10","9,9","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.95,0.0,0.0,156,3.0
98,1,"7,6,10","9,9",hit,10.0,lose,False,True,random-dfs,fixed,-1.95,0.0,0.0,156,3.0
98,1,"7,6","9,9",stand,10.0,lose,False,False,random-dfs,fixed,-1.95,1.0,0.003,156,3.0
99,1,"10,4","4,A,7,2,9",stand,10.0,win,False,False,random-dfs,fixed,-1.667,1.0,0.003,152,2.923
99,1,"10,4,7","4,A,2","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.667,1.0,0.003,152,2.923
99,1,"10,4,7","4,A,2","double,stand",20.0,win,False,False,random-dfs,fixed,-1.667,1.0,0.003,152,2.923
100,1,"7,2,8,6","9,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.711,1.0,0.003,148,2.846
100,1,"7,2,8","9,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.711,0.0,0.0,148,2.846
100,1,"7,2,8","9,A","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.711,0.0,0.0,148,2.846
100,1,"7,2","9,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.711,0.0,0.0,148,2.846
101,1,"8,6,A","10,6,J","double,stand",20.0,win,False,False,random-dfs,fixed,-1.757,-1.0,-0.003,144,2.769
101,1,"8,6","10,6,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.757,0.0,0.0,144,2.769
101,1,"8,6,A,J","10,6,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.757,0.0,0.0,144,2.769
101,1,"8,6,A","10,6,J","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.757,-1.0,-0.003,144,2.769
102,1,"A,J","5,2,10",stand,10.0,win,True,False,random-dfs,fixed,-1.444,-1.0,-0.003,140,2.692
103,1,"10,8","4,8,Q",stand,10.0,win,False,False,random-dfs,fixed,-1.486,-1.0,-0.003,136,2.615
103,1,"10,8,Q","4,8,10",hit,10.0,lose,False,True,random-dfs,fixed,-1.486,-2.0,-0.006,136,2.615
103,1,"10,8,Q","4,8,10","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.486,-2.0,-0.006,136,2.615
104,1,"Q,10,9","3,J,5","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.529,-1.0,-0.003,132,2.538
104,1,"Q,10","3,J,9",stand,10.0,win,False,False,random-dfs,fixed,-1.529,-2.0,-0.006,132,2.538
104,1,"Q,10,9","3,J,5",hit,10.0,lose,False,True,random-dfs,fixed,-1.529,-1.0,-0.003,132,2.538
105,1,"9,5","K,K",stand,10.0,lose,False,False,random-dfs,fixed,-2.364,-1.0,-0.003,128,2.462
105,1,"9,5,8","K,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.364,-1.0,-0.003,128,2.462
105,1,"9,5,8","K,K",hit,10.0,lose,False,True,random-dfs,fixed,-2.364,-1.0,-0.003,128,2.462
106,1,"8,J,7","6,2,2,7",hit,10.0,lose,False,True,random-dfs,fixed,-2.844,2.0,0.006,124,2.385
106,1,"8,J","6,2,7,2",stand,10.0,win,False,False,random-dfs,fixed,-2.844,2.0,0.006,124,2.385
106,1,"8,J,7","6,2,2,7","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.844,2.0,0.006,124,2.385
107,1,"7,2","7,4,Q",stand,10.0,lose,False,False,random-dfs,fixed,-2.516,1.0,0.003,120,2.308
107,1,"7,2,Q","7,4,8","double,stand",20.0,push,False,False,random-dfs,fixed,-2.516,1.0,0.003,120,2.308
107,1,"7,2,Q,8","7,4,10","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.516,0.0,0.0,120,2.308
107,1,"7,2,Q","7,4,8","hit,stand",10.0,push,False,False,random-dfs,fixed,-2.516,1.0,0.003,120,2.308
108,1,"Q,8","10,K",stand,10.0,lose,False,False,random-dfs,fixed,-1.733,-3.0,-0.01,116,2.231
108,1,"Q,8,Q","10,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.733,-4.0,-0.013,116,2.231
108,1,"Q,8,Q","10,K",hit,10.0,lose,False,True,random-dfs,fixed,-1.733,-4.0,-0.013,116,2.231
109,1,"Q,10,3","2,2,Q,10","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.138,-1.0,-0.003,112,2.154
109,1,"Q,10,3","2,2,Q,10",hit,10.0,lose,False,True,random-dfs,fixed,-3.138,-1.0,-0.003,112,2.154
109,1,"Q,10","2,2,3,Q",stand,10.0,win,False,False,random-dfs,fixed,-3.138,0.0,0.0,112,2.154
110,1,"3,Q","10,8",stand,10.0,lose,False,False,random-dfs,fixed,-3.25,-1.0,-0.003,108,2.077
110,1,"3,Q,7","10,8","hit,stand",10.0,win,False,False,random-dfs,fixed,-3.25,-1.0,-0.003,108,2.077
110,1,"3,Q,7,6","10,8","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.25,0.0,0.0,108,2.077
110,1,"3,Q,7","10,8","double,stand",20.0,win,False,False,random-dfs,fixed,-3.25,-1.0,-0.003,108,2.077
111,1,"7,6,3","J,5,10","hit,stand",10.0,win,False,False,random-dfs,fixed,-3.852,1.0,0.003,104,2.0
111,1,"7,6,3,10","J,5,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.852,1.0,0.003,104,2.0
111,1,"7,6,3","J,5,10","double,stand",20.0,win,False,False,random-dfs,fixed,-3.852,1.0,0.003,104,2.0
111,1,"7,6","J,5,3",stand,10.0,lose,False,False,random-dfs,fixed,-3.852,2.0,0.006,104,2.0
112,1,"3,10","9,4,2,3",stand,10.0,lose,False,False,random-dfs,fixed,-3.5,3.0,0.01,100,1.923
112,1,"3,10,2","9,4,3,J","hit,stand",10.0,win,False,False,random-dfs,fixed,-3.5,2.0,0.006,100,1.923
112,1,"3,10,2,3","9,4,J","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.5,2.0,0.006,100,1.923
112,1,"3,10,2,3,J","9,4,3,9","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.5,3.0,0.01,100,1.923
112,1,"3,10,2","9,4,3,J","double,stand",20.0,win,False,False,random-dfs,fixed,-3.5,2.0,0.006,100,1.923
113,1,"2,3,9","J,3,3,6","double,stand",20.0,win,False,False,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
113,1,"2,3","J,3,9",stand,10.0,win,False,False,random-dfs,fixed,-3.12,2.0,0.006,96,1.846
113,1,"2,3,9","J,3,3,6","hit,stand",10.0,win,False,False,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
113,1,"2,3,9,3,6","J,3,7","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
113,1,"2,3,9,3","J,3,6","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
114,1,"9,3,6","6,7,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-2.167,2.0,0.006,92,1.769
114,1,"9,3,6,Q","6,7,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.167,1.0,0.003,92,1.769
114,1,"9,3,6","6,7,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-2.167,2.0,0.006,92,1.769
114,1,"9,3","6,7,6",stand,10.0,lose,False,False,random-dfs,fixed,-2.167,3.0,0.01,92,1.769
115,1,"6,Q,4","K,7","double,stand",20.0,win,False,False,random-dfs,fixed,-1.13,0.0,0.0,88,1.692
115,1,"6,Q,4","K,7","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.13,0.0,0.0,88,1.692
115,1,"6,Q,4,9","K,7","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.13,0.0,0.0,88,1.692
115,1,"6,Q","K,7",stand,10.0,lose,False,False,random-dfs,fixed,-1.13,-1.0,-0.003,88,1.692
116,1,"4,9","8,6,4",stand,10.0,lose,False,False,random-dfs,fixed,-1.773,3.0,0.01,84,1.615
116,1,"4,9,4","8,6,10","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.773,2.0,0.006,84,1.615
116,1,"4,9,4,10","8,6,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.773,3.0,0.01,84,1.615
116,1,"4,9,4","8,6,10","double,stand",20.0,win,False,False,random-dfs,fixed,-1.773,2.0,0.006,84,1.615
117,1,"4,10,A","5,4,5,K","double,stand",20.0,win,False,False,random-dfs,fixed,-0.619,1.0,0.003,80,1.538
117,1,"4,10,A","5,4,5,K","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.619,1.0,0.003,80,1.538
117,1,"4,10,A,5","5,4,K","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.619,1.0,0.003,80,1.538
117,1,"4,10,A,5,K","5,4,9","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.619,1.0,0.003,80,1.538
117,1,"4,10","5,4,A",stand,10.0,lose,False,False,random-dfs,fixed,-0.619,1.0,0.003,80,1.538
118,1,"A,5","K,9",stand,10.0,lose,False,False,random-dfs,fixed,0.65,-1.0,-0.003,76,1.462
118,1,"A,5,5","K,9","hit,stand",10.0,win,False,False,random-dfs,fixed,0.65,0.0,0.0,76,1.462
118,1,"A,5,5","K,9","double,stand",20.0,win,False,False,random-dfs,fixed,0.65,0.0,0.0,76,1.462
119,1,"5,7,6","8,K","double,stand",20.0,push,False,False,random-dfs,fixed,0.0,1.0,0.003,308,5.923
119,1,"5,7,6,K","8,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,0.0,0.0,308,5.923
